index,stem,transmission_source,reflection_source,input_path,gt_path
236,voc_syn_00236,2007_003876.png,2010_002023.png,blended/voc_syn_00236.png,transmission_layer/voc_syn_00236.png
237,voc_syn_00237,2007_003889.png,2010_002025.png,blended/voc_syn_00237.png,transmission_layer/voc_syn_00237.png
238,voc_syn_00238,2007_003917.png,2010_002026.png,blended/voc_syn_00238.png,transmission_layer/voc_syn_00238.png
239,voc_syn_00239,2007_003957.png,2010_002029.png,blended/voc_syn_00239.png,transmission_layer/voc_syn_00239.png
240,voc_syn_00240,2007_003991.png,2010_002030.png,blended/voc_syn_00240.png,transmission_layer/voc_syn_00240.png
241,voc_syn_00241,2007_004000.png,2010_002032.png,blended/voc_syn_00241.png,transmission_layer/voc_syn_00241.png
242,voc_syn_00242,2007_004003.png,2010_002037.png,blended/voc_syn_00242.png,transmission_layer/voc_syn_00242.png
243,voc_syn_00243,2007_004009.png,2010_002039.png,blended/voc_syn_00243.png,transmission_layer/voc_syn_00243.png
244,voc_syn_00244,2007_004033.png,2010_002040.png,blended/voc_syn_00244.png,transmission_layer/voc_syn_00244.png
245,voc_syn_00245,2007_004052.png,2010_002041.png,blended/voc_syn_00245.png,transmission_layer/voc_syn_00245.png
246,voc_syn_00246,2007_004081.png,2010_002042.png,blended/voc_syn_00246.png,transmission_layer/voc_syn_00246.png
247,voc_syn_00247,2007_004092.png,2010_002044.png,blended/voc_syn_00247.png,transmission_layer/voc_syn_00247.png
248,voc_syn_00248,2007_004112.png,2010_002045.png,blended/voc_syn_00248.png,transmission_layer/voc_syn_00248.png
249,voc_syn_00249,2007_004121.png,2010_002046.png,blended/voc_syn_00249.png,transmission_layer/voc_syn_00249.png
250,voc_syn_00250,2007_004133.png,2010_002047.png,blended/voc_syn_00250.png,transmission_layer/voc_syn_00250.png
251,voc_syn_00251,2007_004143.png,2010_002048.png,blended/voc_syn_00251.png,transmission_layer/voc_syn_00251.png
252,voc_syn_00252,2007_004166.png,2010_002050.png,blended/voc_syn_00252.png,transmission_layer/voc_syn_00252.png
253,voc_syn_00253,2007_004189.png,2010_002054.png,blended/voc_syn_00253.png,transmission_layer/voc_syn_00253.png
254,voc_syn_00254,2007_004190.png,2010_002055.png,blended/voc_syn_00254.png,transmission_layer/voc_syn_00254.png
255,voc_syn_00255,2007_004193.png,2010_002058.png,blended/voc_syn_00255.png,transmission_layer/voc_syn_00255.png
256,voc_syn_00256,2007_004197.png,2010_002060.png,blended/voc_syn_00256.png,transmission_layer/voc_syn_00256.png
257,voc_syn_00257,2007_004238.png,2010_002065.png,blended/voc_syn_00257.png,transmission_layer/voc_syn_00257.png
258,voc_syn_00258,2007_004241.png,2010_002067.png,blended/voc_syn_00258.png,transmission_layer/voc_syn_00258.png
259,voc_syn_00259,2007_004265.png,2010_002068.png,blended/voc_syn_00259.png,transmission_layer/voc_syn_00259.png
260,voc_syn_00260,2007_004275.png,2010_002070.png,blended/voc_syn_00260.png,transmission_layer/voc_syn_00260.png
261,voc_syn_00261,2007_004281.png,2010_002073.png,blended/voc_syn_00261.png,transmission_layer/voc_syn_00261.png
262,voc_syn_00262,2007_004291.png,2010_002080.png,blended/voc_syn_00262.png,transmission_layer/voc_syn_00262.png
263,voc_syn_00263,2007_004380.png,2010_002085.png,blended/voc_syn_00263.png,transmission_layer/voc_syn_00263.png
264,voc_syn_00264,2007_004392.png,2010_002086.png,blended/voc_syn_00264.png,transmission_layer/voc_syn_00264.png
265,voc_syn_00265,2007_004397.png,2010_002089.png,blended/voc_syn_00265.png,transmission_layer/voc_syn_00265.png
266,voc_syn_00266,2007_004405.png,2010_002094.png,blended/voc_syn_00266.png,transmission_layer/voc_syn_00266.png
267,voc_syn_00267,2007_004423.png,2010_002095.png,blended/voc_syn_00267.png,transmission_layer/voc_syn_00267.png
268,voc_syn_00268,2007_004454.png,2010_002096.png,blended/voc_syn_00268.png,transmission_layer/voc_syn_00268.png
269,voc_syn_00269,2007_004459.png,2010_002097.png,blended/voc_syn_00269.png,transmission_layer/voc_syn_00269.png
270,voc_syn_00270,2007_004476.png,2010_002104.png,blended/voc_syn_00270.png,transmission_layer/voc_syn_00270.png
271,voc_syn_00271,2007_004481.png,2010_002105.png,blended/voc_syn_00271.png,transmission_layer/voc_syn_00271.png
272,voc_syn_00272,2007_004483.png,2010_002106.png,blended/voc_syn_00272.png,transmission_layer/voc_syn_00272.png
273,voc_syn_00273,2007_004500.png,2010_002107.png,blended/voc_syn_00273.png,transmission_layer/voc_syn_00273.png
274,voc_syn_00274,2007_004510.png,2010_002113.png,blended/voc_syn_00274.png,transmission_layer/voc_syn_00274.png
275,voc_syn_00275,2007_004517.png,2010_002117.png,blended/voc_syn_00275.png,transmission_layer/voc_syn_00275.png
276,voc_syn_00276,2007_004538.png,2010_002118.png,blended/voc_syn_00276.png,transmission_layer/voc_syn_00276.png
277,voc_syn_00277,2007_004558.png,2010_002121.png,blended/voc_syn_00277.png,transmission_layer/voc_syn_00277.png
278,voc_syn_00278,2007_004627.png,2010_002124.png,blended/voc_syn_00278.png,transmission_layer/voc_syn_00278.png
279,voc_syn_00279,2007_004649.png,2010_002127.png,blended/voc_syn_00279.png,transmission_layer/voc_syn_00279.png
280,voc_syn_00280,2007_004663.png,2010_002129.png,blended/voc_syn_00280.png,transmission_layer/voc_syn_00280.png
281,voc_syn_00281,2007_004707.png,2010_002130.png,blended/voc_syn_00281.png,transmission_layer/voc_syn_00281.png
282,voc_syn_00282,2007_004712.png,2010_002132.png,blended/voc_syn_00282.png,transmission_layer/voc_syn_00282.png
283,voc_syn_00283,2007_004713.png,2010_002133.png,blended/voc_syn_00283.png,transmission_layer/voc_syn_00283.png
284,voc_syn_00284,2007_004722.png,2010_002136.png,blended/voc_syn_00284.png,transmission_layer/voc_syn_00284.png
285,voc_syn_00285,2007_004768.png,2010_002137.png,blended/voc_syn_00285.png,transmission_layer/voc_syn_00285.png
286,voc_syn_00286,2007_004769.png,2010_002138.png,blended/voc_syn_00286.png,transmission_layer/voc_syn_00286.png
287,voc_syn_00287,2007_004770.png,2010_002139.png,blended/voc_syn_00287.png,transmission_layer/voc_syn_00287.png
288,voc_syn_00288,2007_004795.png,2010_002141.png,blended/voc_syn_00288.png,transmission_layer/voc_syn_00288.png
289,voc_syn_00289,2007_004810.png,2010_002142.png,blended/voc_syn_00289.png,transmission_layer/voc_syn_00289.png
290,voc_syn_00290,2007_004830.png,2010_002143.png,blended/voc_syn_00290.png,transmission_layer/voc_syn_00290.png
291,voc_syn_00291,2007_004831.png,2010_002146.png,blended/voc_syn_00291.png,transmission_layer/voc_syn_00291.png
292,voc_syn_00292,2007_004856.png,2010_002147.png,blended/voc_syn_00292.png,transmission_layer/voc_syn_00292.png
293,voc_syn_00293,2007_004866.png,2010_002150.png,blended/voc_syn_00293.png,transmission_layer/voc_syn_00293.png
294,voc_syn_00294,2007_004902.png,2010_002152.png,blended/voc_syn_00294.png,transmission_layer/voc_syn_00294.png
295,voc_syn_00295,2007_004948.png,2010_002154.png,blended/voc_syn_00295.png,transmission_layer/voc_syn_00295.png
296,voc_syn_00296,2007_004951.png,2010_002161.png,blended/voc_syn_00296.png,transmission_layer/voc_syn_00296.png
297,voc_syn_00297,2007_004969.png,2010_002166.png,blended/voc_syn_00297.png,transmission_layer/voc_syn_00297.png
298,voc_syn_00298,2007_004988.png,2010_002167.png,blended/voc_syn_00298.png,transmission_layer/voc_syn_00298.png
299,voc_syn_00299,2007_004998.png,2010_002168.png,blended/voc_syn_00299.png,transmission_layer/voc_syn_00299.png
300,voc_syn_00300,2007_005019.png,2010_002172.png,blended/voc_syn_00300.png,transmission_layer/voc_syn_00300.png
301,voc_syn_00301,2007_005043.png,2010_002175.png,blended/voc_syn_00301.png,transmission_layer/voc_syn_00301.png
302,voc_syn_00302,2007_005058.png,2010_002176.png,blended/voc_syn_00302.png,transmission_layer/voc_syn_00302.png
303,voc_syn_00303,2007_005064.png,2010_002177.png,blended/voc_syn_00303.png,transmission_layer/voc_syn_00303.png
304,voc_syn_00304,2007_005074.png,2010_002179.png,blended/voc_syn_00304.png,transmission_layer/voc_syn_00304.png
305,voc_syn_00305,2007_005107.png,2010_002180.png,blended/voc_syn_00305.png,transmission_layer/voc_syn_00305.png
306,voc_syn_00306,2007_005114.png,2010_002182.png,blended/voc_syn_00306.png,transmission_layer/voc_syn_00306.png
307,voc_syn_00307,2007_005124.png,2010_002183.png,blended/voc_syn_00307.png,transmission_layer/voc_syn_00307.png
308,voc_syn_00308,2007_005130.png,2010_002185.png,blended/voc_syn_00308.png,transmission_layer/voc_syn_00308.png
309,voc_syn_00309,2007_005149.png,2010_002187.png,blended/voc_syn_00309.png,transmission_layer/voc_syn_00309.png
310,voc_syn_00310,2007_005173.png,2010_002191.png,blended/voc_syn_00310.png,transmission_layer/voc_syn_00310.png
311,voc_syn_00311,2007_005206.png,2010_002192.png,blended/voc_syn_00311.png,transmission_layer/voc_syn_00311.png
312,voc_syn_00312,2007_005210.png,2010_002193.png,blended/voc_syn_00312.png,transmission_layer/voc_syn_00312.png
313,voc_syn_00313,2007_005227.png,2010_002195.png,blended/voc_syn_00313.png,transmission_layer/voc_syn_00313.png
314,voc_syn_00314,2007_005248.png,2010_002199.png,blended/voc_syn_00314.png,transmission_layer/voc_syn_00314.png
315,voc_syn_00315,2007_005262.png,2010_002200.png,blended/voc_syn_00315.png,transmission_layer/voc_syn_00315.png
316,voc_syn_00316,2007_005264.png,2010_002203.png,blended/voc_syn_00316.png,transmission_layer/voc_syn_00316.png
317,voc_syn_00317,2007_005266.png,2010_002204.png,blended/voc_syn_00317.png,transmission_layer/voc_syn_00317.png
318,voc_syn_00318,2007_005281.png,2010_002207.png,blended/voc_syn_00318.png,transmission_layer/voc_syn_00318.png
319,voc_syn_00319,2007_005294.png,2010_002208.png,blended/voc_syn_00319.png,transmission_layer/voc_syn_00319.png
320,voc_syn_00320,2007_005296.png,2010_002211.png,blended/voc_syn_00320.png,transmission_layer/voc_syn_00320.png
321,voc_syn_00321,2007_005304.png,2010_002213.png,blended/voc_syn_00321.png,transmission_layer/voc_syn_00321.png
322,voc_syn_00322,2007_005310.png,2010_002215.png,blended/voc_syn_00322.png,transmission_layer/voc_syn_00322.png
323,voc_syn_00323,2007_005314.png,2010_002216.png,blended/voc_syn_00323.png,transmission_layer/voc_syn_00323.png
324,voc_syn_00324,2007_005331.png,2010_002219.png,blended/voc_syn_00324.png,transmission_layer/voc_syn_00324.png
325,voc_syn_00325,2007_005354.png,2010_002220.png,blended/voc_syn_00325.png,transmission_layer/voc_syn_00325.png
326,voc_syn_00326,2007_005358.png,2010_002221.png,blended/voc_syn_00326.png,transmission_layer/voc_syn_00326.png
327,voc_syn_00327,2007_005360.png,2010_002223.png,blended/voc_syn_00327.png,transmission_layer/voc_syn_00327.png
328,voc_syn_00328,2007_005368.png,2010_002224.png,blended/voc_syn_00328.png,transmission_layer/voc_syn_00328.png
329,voc_syn_00329,2007_005405.png,2010_002226.png,blended/voc_syn_00329.png,transmission_layer/voc_syn_00329.png
330,voc_syn_00330,2007_005425.png,2010_002227.png,blended/voc_syn_00330.png,transmission_layer/voc_syn_00330.png
331,voc_syn_00331,2007_005428.png,2010_002228.png,blended/voc_syn_00331.png,transmission_layer/voc_syn_00331.png
332,voc_syn_00332,2007_005450.png,2010_002229.png,blended/voc_syn_00332.png,transmission_layer/voc_syn_00332.png
333,voc_syn_00333,2007_005460.png,2010_002232.png,blended/voc_syn_00333.png,transmission_layer/voc_syn_00333.png
334,voc_syn_00334,2007_005469.png,2010_002242.png,blended/voc_syn_00334.png,transmission_layer/voc_syn_00334.png
335,voc_syn_00335,2007_005509.png,2010_002243.png,blended/voc_syn_00335.png,transmission_layer/voc_syn_00335.png
336,voc_syn_00336,2007_005527.png,2010_002244.png,blended/voc_syn_00336.png,transmission_layer/voc_syn_00336.png
337,voc_syn_00337,2007_005547.png,2010_002245.png,blended/voc_syn_00337.png,transmission_layer/voc_syn_00337.png
338,voc_syn_00338,2007_005600.png,2010_002247.png,blended/voc_syn_00338.png,transmission_layer/voc_syn_00338.png
339,voc_syn_00339,2007_005608.png,2010_002248.png,blended/voc_syn_00339.png,transmission_layer/voc_syn_00339.png
340,voc_syn_00340,2007_005626.png,2010_002251.png,blended/voc_syn_00340.png,transmission_layer/voc_syn_00340.png
341,voc_syn_00341,2007_005647.png,2010_002254.png,blended/voc_syn_00341.png,transmission_layer/voc_syn_00341.png
342,voc_syn_00342,2007_005657.png,2010_002255.png,blended/voc_syn_00342.png,transmission_layer/voc_syn_00342.png
343,voc_syn_00343,2007_005688.png,2010_002261.png,blended/voc_syn_00343.png,transmission_layer/voc_syn_00343.png
344,voc_syn_00344,2007_005689.png,2010_002263.png,blended/voc_syn_00344.png,transmission_layer/voc_syn_00344.png
345,voc_syn_00345,2007_005696.png,2010_002267.png,blended/voc_syn_00345.png,transmission_layer/voc_syn_00345.png
346,voc_syn_00346,2007_005702.png,2010_002269.png,blended/voc_syn_00346.png,transmission_layer/voc_syn_00346.png
347,voc_syn_00347,2007_005705.png,2010_002271.png,blended/voc_syn_00347.png,transmission_layer/voc_syn_00347.png
348,voc_syn_00348,2007_005748.png,2010_002274.png,blended/voc_syn_00348.png,transmission_layer/voc_syn_00348.png
349,voc_syn_00349,2007_005759.png,2010_002276.png,blended/voc_syn_00349.png,transmission_layer/voc_syn_00349.png
350,voc_syn_00350,2007_005764.png,2010_002278.png,blended/voc_syn_00350.png,transmission_layer/voc_syn_00350.png
351,voc_syn_00351,2007_005790.png,2010_002279.png,blended/voc_syn_00351.png,transmission_layer/voc_syn_00351.png
352,voc_syn_00352,2007_005797.png,2010_002283.png,blended/voc_syn_00352.png,transmission_layer/voc_syn_00352.png
353,voc_syn_00353,2007_005803.png,2010_002286.png,blended/voc_syn_00353.png,transmission_layer/voc_syn_00353.png
354,voc_syn_00354,2007_005813.png,2010_002287.png,blended/voc_syn_00354.png,transmission_layer/voc_syn_00354.png
355,voc_syn_00355,2007_005828.png,2010_002289.png,blended/voc_syn_00355.png,transmission_layer/voc_syn_00355.png
356,voc_syn_00356,2007_005844.png,2010_002294.png,blended/voc_syn_00356.png,transmission_layer/voc_syn_00356.png
357,voc_syn_00357,2007_005857.png,2010_002295.png,blended/voc_syn_00357.png,transmission_layer/voc_syn_00357.png
358,voc_syn_00358,2007_005859.png,2010_002299.png,blended/voc_syn_00358.png,transmission_layer/voc_syn_00358.png
359,voc_syn_00359,2007_005878.png,2010_002301.png,blended/voc_syn_00359.png,transmission_layer/voc_syn_00359.png
360,voc_syn_00360,2007_005896.png,2010_002303.png,blended/voc_syn_00360.png,transmission_layer/voc_syn_00360.png
361,voc_syn_00361,2007_005902.png,2010_002305.png,blended/voc_syn_00361.png,transmission_layer/voc_syn_00361.png
362,voc_syn_00362,2007_005911.png,2010_002307.png,blended/voc_syn_00362.png,transmission_layer/voc_syn_00362.png
363,voc_syn_00363,2007_005915.png,2010_002309.png,blended/voc_syn_00363.png,transmission_layer/voc_syn_00363.png
364,voc_syn_00364,2007_005951.png,2010_002310.png,blended/voc_syn_00364.png,transmission_layer/voc_syn_00364.png
365,voc_syn_00365,2007_005969.png,2010_002312.png,blended/voc_syn_00365.png,transmission_layer/voc_syn_00365.png
366,voc_syn_00366,2007_005971.png,2010_002313.png,blended/voc_syn_00366.png,transmission_layer/voc_syn_00366.png
367,voc_syn_00367,2007_005972.png,2010_002315.png,blended/voc_syn_00367.png,transmission_layer/voc_syn_00367.png
368,voc_syn_00368,2007_005978.png,2010_002316.png,blended/voc_syn_00368.png,transmission_layer/voc_syn_00368.png
369,voc_syn_00369,2007_005988.png,2010_002320.png,blended/voc_syn_00369.png,transmission_layer/voc_syn_00369.png
370,voc_syn_00370,2007_005989.png,2010_002321.png,blended/voc_syn_00370.png,transmission_layer/voc_syn_00370.png
371,voc_syn_00371,2007_006004.png,2010_002326.png,blended/voc_syn_00371.png,transmission_layer/voc_syn_00371.png
372,voc_syn_00372,2007_006028.png,2010_002332.png,blended/voc_syn_00372.png,transmission_layer/voc_syn_00372.png
373,voc_syn_00373,2007_006035.png,2010_002333.png,blended/voc_syn_00373.png,transmission_layer/voc_syn_00373.png
374,voc_syn_00374,2007_006046.png,2010_002336.png,blended/voc_syn_00374.png,transmission_layer/voc_syn_00374.png
375,voc_syn_00375,2007_006066.png,2010_002337.png,blended/voc_syn_00375.png,transmission_layer/voc_syn_00375.png
376,voc_syn_00376,2007_006076.png,2010_002338.png,blended/voc_syn_00376.png,transmission_layer/voc_syn_00376.png
377,voc_syn_00377,2007_006086.png,2010_002340.png,blended/voc_syn_00377.png,transmission_layer/voc_syn_00377.png
378,voc_syn_00378,2007_006117.png,2010_002346.png,blended/voc_syn_00378.png,transmission_layer/voc_syn_00378.png
379,voc_syn_00379,2007_006134.png,2010_002349.png,blended/voc_syn_00379.png,transmission_layer/voc_syn_00379.png
380,voc_syn_00380,2007_006136.png,2010_002353.png,blended/voc_syn_00380.png,transmission_layer/voc_syn_00380.png
381,voc_syn_00381,2007_006151.png,2010_002354.png,blended/voc_syn_00381.png,transmission_layer/voc_syn_00381.png
382,voc_syn_00382,2007_006163.png,2010_002356.png,blended/voc_syn_00382.png,transmission_layer/voc_syn_00382.png
383,voc_syn_00383,2007_006212.png,2010_002357.png,blended/voc_syn_00383.png,transmission_layer/voc_syn_00383.png
384,voc_syn_00384,2007_006240.png,2010_002363.png,blended/voc_syn_00384.png,transmission_layer/voc_syn_00384.png
385,voc_syn_00385,2007_006241.png,2010_002364.png,blended/voc_syn_00385.png,transmission_layer/voc_syn_00385.png
386,voc_syn_00386,2007_006254.png,2010_002365.png,blended/voc_syn_00386.png,transmission_layer/voc_syn_00386.png
387,voc_syn_00387,2007_006260.png,2010_002366.png,blended/voc_syn_00387.png,transmission_layer/voc_syn_00387.png
388,voc_syn_00388,2007_006277.png,2010_002368.png,blended/voc_syn_00388.png,transmission_layer/voc_syn_00388.png
389,voc_syn_00389,2007_006281.png,2010_002369.png,blended/voc_syn_00389.png,transmission_layer/voc_syn_00389.png
390,voc_syn_00390,2007_006282.png,2010_002370.png,blended/voc_syn_00390.png,transmission_layer/voc_syn_00390.png
391,voc_syn_00391,2007_006303.png,2010_002371.png,blended/voc_syn_00391.png,transmission_layer/voc_syn_00391.png
392,voc_syn_00392,2007_006317.png,2010_002372.png,blended/voc_syn_00392.png,transmission_layer/voc_syn_00392.png
393,voc_syn_00393,2007_006348.png,2010_002373.png,blended/voc_syn_00393.png,transmission_layer/voc_syn_00393.png
394,voc_syn_00394,2007_006364.png,2010_002374.png,blended/voc_syn_00394.png,transmission_layer/voc_syn_00394.png
395,voc_syn_00395,2007_006373.png,2010_002378.png,blended/voc_syn_00395.png,transmission_layer/voc_syn_00395.png
